Date,Open,High,Low,Close,Adj Close,Volume
2021-07-16,59.180000,59.259998,57.150002,57.320000,54.546928,27049500
2021-07-19,55.639999,56.200001,54.599998,55.349998,52.672237,37969100
2021-07-20,55.500000,56.599998,55.029999,55.959999,53.252728,26756100
2021-07-21,56.860001,58.299999,56.830002,57.759998,54.965645,20908700
2021-07-22,57.730000,57.740002,56.660000,57.110001,54.347092,13493800
2021-07-23,57.290001,57.290001,56.470001,57.040001,54.280479,14088200
2021-07-26,57.160000,58.650002,57.000000,58.480000,55.650810,18387600
2021-07-27,58.009998,58.009998,57.209999,57.830002,55.032261,16861400
2021-07-28,58.000000,58.630001,57.619999,58.220001,55.403389,16855300
2021-07-29,59.000000,59.330002,58.560001,58.930000,56.079041,18607800
2021-07-30,58.880001,58.880001,57.320000,57.570000,54.784836,28652800
2021-08-02,57.549999,59.060001,57.400002,57.580002,54.794353,20873800
2021-08-03,57.570000,58.410000,56.930000,58.200001,55.384357,18208200
2021-08-04,57.189999,57.880001,56.810001,56.840000,54.090153,20868300
2021-08-05,57.130001,57.700001,56.830002,57.200001,54.432735,15180200
2021-08-06,57.660000,58.070000,57.529999,57.860001,55.060806,14888500
2021-08-09,57.130001,57.520000,56.830002,57.200001,54.432735,17828200
2021-08-10,57.419998,58.360001,57.299999,58.180000,55.365326,16340200
2021-08-11,58.189999,58.500000,57.720001,58.349998,55.527100,18278600
2021-08-12,57.400002,57.790001,56.869999,57.349998,55.401520,19225500
2021-08-13,57.029999,57.070000,56.299999,56.770000,54.841225,20063000
2021-08-16,56.020000,56.090000,55.270000,55.939999,54.039421,16959500
2021-08-17,55.500000,56.299999,55.000000,55.560001,53.672333,16243700
2021-08-18,55.419998,55.810001,54.310001,54.389999,52.542084,21890500
2021-08-19,53.470001,53.709999,52.099998,52.730000,50.938480,30923500
2021-08-20,52.270000,53.139999,52.110001,52.740002,50.948147,16918300
2021-08-23,53.950001,55.060001,53.950001,54.910000,53.044418,21632600
2021-08-24,55.290001,55.849998,55.009998,55.360001,53.479134,17915600
2021-08-25,55.240002,55.770000,54.869999,55.459999,53.575729,13270300
2021-08-26,55.200001,55.540001,54.630001,54.709999,52.851212,11842600
2021-08-27,55.400002,56.209999,55.400002,55.770000,53.875202,15822500
2021-08-30,56.240002,56.340000,55.119999,55.160000,53.285927,14086100
2021-08-31,54.930000,55.310001,54.459999,54.520000,52.667671,27104100
2021-09-01,54.490002,54.759998,53.599998,53.770000,51.943150,21644100
2021-09-02,54.290001,55.639999,54.270000,55.080002,53.208645,23293300
2021-09-03,55.119999,55.320000,54.599998,54.869999,53.005775,13840000
2021-09-07,54.669998,55.270000,54.470001,54.549999,52.696651,14354400
2021-09-08,54.790001,55.180000,54.009998,54.049999,52.213634,18756700
2021-09-09,53.619999,55.000000,53.299999,54.090000,52.252281,19110800
2021-09-10,55.189999,55.230000,53.950001,53.980000,52.146015,15123700
2021-09-13,54.650002,55.930000,54.619999,55.369999,53.488789,22052300
2021-09-14,55.689999,55.770000,54.410000,54.580002,52.725632,19940300
2021-09-15,55.369999,56.529999,55.310001,56.419998,54.503117,23240900
2021-09-16,56.459999,56.459999,55.500000,55.820000,53.923500,17907200
2021-09-17,55.340000,56.750000,55.099998,55.160000,53.285927,30000400
2021-09-20,53.779999,54.169998,52.959999,53.689999,51.865868,27555100
2021-09-21,54.369999,54.509998,53.250000,53.639999,51.817566,19696800
2021-09-22,54.430000,55.910000,54.369999,55.209999,53.334229,25690600
2021-09-23,55.419998,57.240002,55.279999,57.080002,55.140694,23069400
2021-09-24,56.700001,57.820000,56.680000,57.590000,55.633366,22328600
2021-09-27,58.849998,59.799999,58.820000,59.299999,57.285267,32972200
2021-09-28,59.900002,60.480000,59.509998,59.919998,57.884201,37619300
2021-09-29,59.840000,60.189999,59.049999,59.880001,57.845562,23422800
2021-09-30,60.119999,60.169998,58.810001,58.820000,56.821571,31289600
2021-10-01,59.410000,60.990002,59.410000,60.930000,58.859886,24407300
2021-10-04,61.320000,62.070000,60.950001,61.720001,59.623047,33946700
2021-10-05,62.520000,62.700001,61.020000,61.619999,59.526443,29641600
2021-10-06,60.470001,61.119999,59.750000,60.490002,58.434841,25284900
2021-10-07,60.610001,61.080002,60.139999,60.660000,58.599060,19513600
2021-10-08,61.250000,62.419998,61.250000,62.180000,60.067421,22186900
2021-10-11,63.029999,63.060001,61.500000,61.560001,59.468483,22121500
2021-10-12,61.570000,61.980000,60.849998,61.240002,59.159355,20198600
2021-10-13,60.779999,61.389999,60.209999,61.070000,58.995129,14991700
2021-10-14,61.709999,62.220001,61.169998,62.000000,59.893536,18594500
2021-10-15,62.730000,63.070000,62.439999,62.590000,60.463490,16092600
2021-10-18,63.090000,63.139999,62.270000,62.560001,60.434505,18282800
2021-10-19,62.869999,63.610001,62.669998,63.500000,61.342571,18933200
2021-10-20,62.889999,63.869999,62.720001,63.849998,61.680679,14305200
2021-10-21,63.470001,63.639999,62.349998,62.689999,60.560089,16564600
2021-10-22,62.770000,63.220001,62.349998,63.119999,60.975479,14266800
2021-10-25,63.720001,64.419998,63.580002,64.349998,62.163689,17939800
2021-10-26,64.489998,65.940002,64.360001,65.839996,63.603065,25585100
2021-10-27,65.160004,65.250000,63.980000,64.129997,61.951164,21764500
2021-10-28,63.820000,64.470001,63.630001,64.309998,62.125050,16626400
2021-10-29,65.050003,65.360001,64.330002,64.470001,62.279617,23966300
2021-11-01,65.070000,66.080002,65.019997,65.629997,63.400200,19656400
2021-11-02,65.029999,65.449997,64.660004,64.820000,62.617725,16300000
2021-11-03,64.040001,64.449997,63.660000,63.930000,61.757961,17372800
2021-11-04,64.680000,64.889999,63.830002,64.410004,62.221657,17720100
2021-11-05,65.050003,65.330002,64.559998,65.019997,62.810925,18565100
2021-11-08,65.550003,66.379997,65.379997,65.720001,63.487148,17696000
2021-11-09,65.769997,66.370003,65.309998,66.360001,64.105400,18781300
2021-11-10,65.320000,65.650002,63.770000,64.190002,62.842487,20177200
2021-11-11,64.190002,64.830002,64.019997,64.309998,62.959961,13319300
2021-11-12,63.959999,64.370003,63.580002,63.820000,62.480247,18158900
2021-11-15,63.759998,64.769997,63.220001,64.370003,63.018707,18849200
2021-11-16,64.339996,65.370003,64.339996,65.019997,63.655056,17028700
2021-11-17,64.379997,65.239998,64.180000,64.309998,62.959961,15497000
2021-11-18,64.160004,64.529999,63.110001,63.610001,62.274662,16948200
2021-11-19,61.889999,62.029999,60.410000,60.669998,59.396374,32035500
2021-11-22,60.320000,62.540001,60.320000,61.509998,60.218739,21994400
2021-11-23,62.189999,63.380001,61.919998,63.130001,61.804733,21185900
2021-11-24,62.580002,63.849998,62.580002,63.480000,62.147388,15869700
2021-11-26,60.520000,61.419998,59.540001,61.250000,59.964199,24979600
2021-11-29,62.570000,63.139999,61.290001,61.590000,60.297066,18946400
2021-11-30,60.459999,61.189999,59.660000,59.840000,58.583801,34979800
2021-12-01,60.900002,62.029999,59.750000,59.790001,58.534851,30630600
2021-12-02,59.740002,61.580002,59.139999,61.279999,59.993572,29216000
2021-12-03,61.919998,62.230000,60.349998,60.889999,59.611755,22014700
2021-12-06,61.720001,62.160000,61.419998,61.580002,60.287273,19210500
2021-12-07,62.340000,63.029999,62.099998,62.270000,60.962788,19800400
2021-12-08,62.610001,63.189999,62.340000,62.450001,61.139011,18214400
2021-12-09,62.049999,62.770000,61.810001,62.610001,61.295654,16910300
2021-12-10,63.270000,63.349998,62.230000,63.009998,61.687252,17942400
2021-12-13,62.470001,62.720001,61.349998,61.630001,60.336224,17793700
2021-12-14,61.259998,62.470001,61.220001,61.540001,60.248116,22551100
2021-12-15,61.189999,61.500000,60.009998,61.270000,59.983780,19961900
2021-12-16,61.439999,62.450001,61.299999,61.369999,60.081684,21187800
2021-12-17,60.950001,61.279999,59.689999,60.029999,58.769810,44338100
2021-12-20,58.790001,59.250000,57.959999,59.160000,57.918076,21819300
2021-12-21,59.750000,60.680000,59.720001,60.500000,59.229946,19798900
2021-12-22,60.340000,61.369999,59.970001,60.990002,59.709663,14058300
2021-12-23,61.169998,61.840000,61.000000,61.020000,59.739033,13543300
2021-12-27,60.930000,61.950001,60.419998,61.889999,60.590763,12593700
2021-12-28,61.910000,62.310001,61.400002,61.689999,60.394962,12781000
2021-12-29,61.480000,61.599998,60.919998,61.150002,59.866302,12733600
2021-12-30,61.220001,61.599998,60.770000,60.790001,59.513859,11940300
2021-12-31,60.740002,61.470001,60.700001,61.189999,59.905460,14072000
2022-01-03,61.240002,63.599998,61.209999,63.540001,62.206131,24282400
2022-01-04,64.129997,66.190002,64.099998,65.930000,64.545959,38584000
2022-01-05,66.500000,67.610001,66.480003,66.750000,65.348747,34033300
2022-01-06,68.000000,68.480003,67.070000,68.320000,66.885780,30668500
2022-01-07,68.519997,69.180000,67.980003,68.879997,67.434029,23985400
2022-01-10,68.970001,69.169998,67.949997,68.470001,67.032639,22760300
2022-01-11,68.889999,71.400002,68.580002,71.349998,69.852173,32936100
2022-01-12,71.139999,71.809998,70.639999,71.139999,69.646584,23045100
2022-01-13,71.120003,71.580002,70.309998,70.629997,69.147285,21043200
2022-01-14,70.650002,72.150002,70.599998,71.870003,70.361259,23012900
2022-01-18,72.820000,73.879997,72.010002,73.080002,71.545860,32841200
2022-01-19,73.750000,73.860001,72.550003,73.110001,71.575226,26431600
2022-01-20,72.500000,74.370003,72.260002,73.269997,71.731873,26774600
2022-01-21,73.180000,73.180000,71.040001,72.169998,70.654961,35995200
2022-01-24,70.879997,73.080002,69.809998,72.790001,71.261948,41507000
2022-01-25,72.589996,75.239998,71.389999,74.930000,73.357025,39278400
2022-01-26,75.430000,76.000000,73.489998,74.169998,72.612976,35252400
2022-01-27,75.459999,76.010002,73.989998,75.120003,73.543037,29174700
2022-01-28,74.970001,75.620003,73.949997,75.279999,73.699669,30595700
2022-01-31,74.970001,76.419998,74.269997,75.959999,74.365402,36085500
2022-02-01,76.449997,81.510002,76.269997,80.830002,79.133171,61033100
2022-02-02,80.059998,80.809998,79.150002,80.620003,78.927582,30299300
2022-02-03,80.089996,80.309998,79.019997,79.680000,78.007309,28529400
2022-02-04,80.870003,82.529999,80.870003,81.410004,79.700996,32197500
2022-02-07,81.139999,83.080002,80.639999,82.389999,80.660416,34949200
2022-02-08,82.269997,82.500000,79.919998,80.260002,78.575134,34356300
2022-02-09,79.580002,80.029999,78.709999,79.000000,78.198990,40106100
2022-02-10,78.720001,79.680000,77.790001,78.239998,77.446693,28527700
2022-02-11,78.620003,80.320000,78.230003,80.209999,79.396721,42002100
2022-02-14,79.580002,79.839996,77.050003,78.980003,78.179192,34652800
2022-02-15,76.900002,78.190002,76.419998,77.989998,77.199226,25075100
2022-02-16,78.790001,79.730003,78.040001,78.349998,77.555573,21733800
2022-02-17,78.480003,79.120003,77.949997,78.230003,77.436798,23738800
2022-02-18,77.160004,78.169998,76.889999,77.360001,76.575615,23394800
2022-02-22,79.669998,79.790001,75.309998,76.459999,75.684738,35947800
2022-02-23,76.459999,77.470001,76.129997,76.769997,75.991592,25385000
2022-02-24,79.000000,79.029999,74.029999,75.800003,75.031433,46199900
2022-02-25,76.690002,77.989998,76.260002,77.839996,77.050743,28310300
2022-02-28,76.510002,78.930000,76.199997,78.419998,77.624863,32204600
2022-03-01,78.769997,80.650002,78.330002,79.169998,78.367264,40002300
2022-03-02,80.599998,82.150002,79.820000,80.529999,79.713470,44321400
2022-03-03,79.860001,81.769997,79.629997,81.040001,80.218300,30196600
2022-03-04,81.050003,84.279999,80.660004,84.089996,83.237373,42802200
2022-03-07,84.919998,87.230003,83.900002,87.120003,86.236656,55207900
2022-03-08,89.050003,91.510002,85.430000,87.779999,86.889961,72082300
2022-03-09,84.029999,86.570000,81.599998,82.790001,81.950562,65466700
2022-03-10,84.010002,85.680000,82.900002,85.360001,84.494499,44644200
2022-03-11,84.070000,86.230003,83.970001,84.919998,84.058960,35303400
2022-03-14,83.059998,83.449997,80.500000,81.879997,81.049782,37462600
2022-03-15,78.820000,79.169998,76.370003,77.220001,76.437035,47957900
2022-03-16,77.809998,78.620003,76.250000,76.930000,76.149979,37812300
2022-03-17,78.180000,79.150002,77.070000,78.980003,78.179192,34041900
2022-03-18,79.059998,79.389999,78.099998,78.669998,77.872330,41461500
2022-03-21,80.120003,82.519997,79.739998,82.199997,81.366539,33089300
2022-03-22,81.629997,82.199997,80.790001,81.839996,81.010185,23132200
2022-03-23,83.339996,84.269997,83.050003,83.129997,82.287109,27716300
2022-03-24,83.459999,84.650002,82.750000,83.379997,82.534576,19871600
2022-03-25,82.919998,85.489998,82.790001,85.199997,84.336121,22398300
2022-03-28,83.169998,83.309998,82.019997,82.809998,81.970352,21552400
2022-03-29,80.809998,82.489998,79.760002,82.370003,81.534821,27036300
2022-03-30,83.059998,84.010002,82.709999,83.779999,82.930519,22079000
2022-03-31,82.870003,84.400002,82.550003,82.589996,81.752586,27861500
2022-04-01,81.989998,84.139999,81.989998,83.120003,82.277214,18671100
2022-04-04,83.559998,83.660004,82.050003,83.160004,82.316811,20869400
2022-04-05,83.500000,85.070000,82.559998,82.730003,81.891167,21753100
2022-04-06,83.419998,84.699997,82.940002,83.650002,82.801842,24768200
2022-04-07,83.830002,85.440002,82.709999,85.050003,84.187645,26122000
2022-04-08,85.169998,87.209999,85.169998,86.839996,85.959488,24866500
2022-04-11,85.779999,85.930000,83.500000,83.849998,82.999809,21800100
2022-04-12,85.709999,86.820000,85.379997,85.599998,84.732063,22444200
2022-04-13,86.610001,87.110001,85.190002,86.809998,85.929794,19306800
2022-04-14,86.669998,88.459999,86.230003,87.830002,86.939461,24566400
2022-04-18,88.500000,88.889999,87.750000,88.550003,87.652161,19032300
2022-04-19,88.010002,88.660004,87.269997,87.760002,86.870171,20382600
2022-04-20,87.970001,88.500000,87.300003,87.959999,87.068138,20689400
2022-04-21,88.949997,89.800003,86.790001,87.029999,86.147568,29010900
2022-04-22,86.660004,88.120003,85.000000,85.129997,84.266830,23591600
2022-04-25,82.370003,82.660004,79.290001,82.260002,81.425934,37698300
2022-04-26,82.730003,84.720001,82.180000,82.290001,81.455627,28941500
2022-04-27,83.389999,85.480003,82.279999,84.639999,83.781799,32773000
2022-04-28,84.879997,88.139999,84.070000,87.199997,86.315842,33683800
2022-04-29,88.139999,88.139999,84.699997,85.250000,84.385612,34656500
2022-05-02,85.010002,87.040001,84.629997,86.410004,85.533859,36335200
2022-05-03,86.260002,88.779999,86.120003,88.190002,87.295807,33908100
2022-05-04,89.500000,91.879997,88.910004,91.699997,90.770210,46188400
2022-05-05,92.040001,92.050003,88.389999,90.309998,89.394310,41013400
2022-05-06,90.980003,91.820000,89.349998,91.690002,90.760323,29619300
2022-05-09,89.440002,89.559998,84.019997,84.459999,83.603622,45851600
2022-05-10,85.639999,86.889999,83.519997,85.019997,84.157944,34483200
2022-05-11,86.430000,88.940002,86.279999,86.790001,85.910004,33020600
2022-05-12,85.949997,86.379997,83.400002,86.300003,86.300003,29491500
2022-05-13,87.360001,88.949997,86.349998,88.860001,88.860001,25798400
2022-05-16,88.980003,91.980003,88.970001,90.949997,90.949997,26101200
2022-05-17,91.730003,92.449997,91.120003,92.110001,92.110001,23120700
2022-05-18,92.510002,92.919998,89.830002,90.650002,90.650002,25451200
2022-05-19,89.000000,92.300003,89.000000,91.139999,91.139999,24387400
2022-05-20,91.930000,93.589996,90.400002,91.860001,91.860001,28795000
2022-05-23,92.660004,94.769997,92.550003,93.889999,93.889999,27239300
2022-05-24,92.820000,94.790001,92.320000,94.400002,94.400002,24293300
2022-05-25,94.580002,96.529999,94.470001,96.300003,96.300003,29947800
2022-05-26,96.599998,97.430000,96.199997,96.639999,96.639999,24314800
2022-05-27,95.949997,97.930000,95.300003,97.589996,97.589996,25588800
2022-05-31,98.559998,99.779999,95.709999,96.000000,96.000000,44888100
2022-06-01,97.019997,98.709999,96.620003,97.839996,97.839996,25815400
2022-06-02,97.290001,98.099998,96.790001,97.669998,97.669998,19089100
2022-06-03,97.900002,99.660004,97.900002,99.089996,99.089996,21038200
2022-06-06,99.180000,99.779999,98.669998,98.839996,98.839996,20682100
2022-06-07,99.699997,103.430000,99.489998,103.370003,103.370003,37810200
2022-06-08,103.489998,105.570000,102.980003,104.589996,104.589996,31613200
2022-06-09,103.419998,104.570000,102.160004,102.330002,102.330002,26607000
2022-06-10,101.940002,103.349998,99.790001,100.459999,100.459999,30950500
2022-06-13,97.519997,97.769997,93.919998,95.849998,95.849998,33421000
2022-06-14,97.410004,98.669998,95.269997,96.099998,96.099998,31264000
2022-06-15,95.989998,96.570000,93.269997,94.889999,94.889999,29620800
2022-06-16,92.410004,93.129997,90.279999,91.389999,91.389999,35696700
2022-06-17,90.959999,91.349998,85.660004,86.120003,86.120003,64610200
2022-06-21,88.580002,92.529999,88.519997,91.480003,91.480003,35951500
2022-06-22,87.540001,89.760002,87.529999,87.860001,87.860001,29727200
2022-06-23,88.660004,89.050003,83.519997,85.209999,85.209999,35757200
2022-06-24,86.949997,88.400002,85.809998,86.900002,86.900002,26639000
